"No.","Time","Source","Destination","Protocol","Length","Info"
"4816","20:10:36.718665700","192.168.0.18","192.168.0.12","HTTP2","147","DATA[208009]"
"4817","20:10:36.718769000","192.168.0.12","192.168.0.18","TCP","66","7777  >  41726 [ACK] Seq=281 Ack=1324 Win=745 Len=0 TSval=1932251141 TSecr=460338045"
"4818","20:10:36.718896700","192.168.0.12","192.168.0.18","HTTP2","101","HEADERS[208009]: 204 No Content"
"4819","20:10:36.718896800","192.168.0.18","192.168.0.12","TCP","66","41726  >  7777 [ACK] Seq=1324 Ack=316 Win=674 Len=0 TSval=460338046 TSecr=1932251141"
"4825","20:10:37.076010200","192.168.0.14","192.168.0.21","PFCP","58","PFCP Heartbeat Request"
"4826","20:10:37.076627400","192.168.0.21","192.168.0.14","PFCP","58","PFCP Heartbeat Request"
"4827","20:10:37.076627500","192.168.0.21","192.168.0.14","PFCP","58","PFCP Heartbeat Response"
"4829","20:10:37.076747500","192.168.0.14","192.168.0.21","PFCP","58","PFCP Heartbeat Response"
"4831","20:10:37.187160000","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"4832","20:10:37.187160100","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"4833","20:10:37.187160100","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"4834","20:10:37.187160100","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"4835","20:10:37.187160100","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"4836","20:10:37.187160100","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"4837","20:10:37.187160200","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"4838","20:10:37.187160200","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"4839","20:10:37.187171200","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"4840","20:10:37.187171200","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"4841","20:10:37.187171300","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"4842","20:10:37.187171300","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"4843","20:10:37.187171300","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"4844","20:10:37.187171300","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"4845","20:10:37.187446800","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"4846","20:10:37.187446800","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"4847","20:10:37.187446800","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"4848","20:10:37.187446800","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"4849","20:10:37.187446800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"4850","20:10:37.187446900","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"4851","20:10:37.187446900","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"4852","20:10:37.187446900","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"4853","20:10:37.187452000","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"4854","20:10:37.187452000","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"4855","20:10:37.187452000","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"4856","20:10:37.187452000","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"4857","20:10:37.187452000","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"4858","20:10:37.187452100","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"4861","20:10:37.301931500","192.168.0.19","192.168.0.12","HTTP2","132","HEADERS[207977]"
"4862","20:10:37.301931600","192.168.0.19","192.168.0.12","HTTP2","147","DATA[207977]"
"4863","20:10:37.302172200","192.168.0.12","192.168.0.19","TCP","66","7777  >  54126 [ACK] Seq=316 Ack=1471 Win=501 Len=0 TSval=1553524588 TSecr=2413204203"
"4864","20:10:37.302172200","192.168.0.12","192.168.0.19","HTTP2","101","HEADERS[207977]: 204 No Content"
"4865","20:10:37.302242700","192.168.0.19","192.168.0.12","TCP","66","54126  >  7777 [ACK] Seq=1471 Ack=351 Win=501 Len=0 TSval=2413204204 TSecr=1553524588"
"4866","20:10:37.388601300","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"4867","20:10:37.389278400","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"4884","20:10:38.189721100","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"4885","20:10:38.189721200","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"4886","20:10:38.189721200","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"4887","20:10:38.189721300","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"4888","20:10:38.189721300","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"4889","20:10:38.189721300","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"4890","20:10:38.189721300","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"4891","20:10:38.189721300","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"4892","20:10:38.189731500","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"4893","20:10:38.189731600","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"4894","20:10:38.189731600","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"4895","20:10:38.189731600","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"4896","20:10:38.189731600","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"4897","20:10:38.189731700","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"4898","20:10:38.189908400","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"4899","20:10:38.189908500","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"4900","20:10:38.189908500","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"4901","20:10:38.189908500","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"4902","20:10:38.189908500","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"4903","20:10:38.189908600","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"4904","20:10:38.189908600","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"4905","20:10:38.189908600","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"4906","20:10:38.189913500","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"4907","20:10:38.189913600","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"4908","20:10:38.189913600","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"4909","20:10:38.189913600","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"4910","20:10:38.189913600","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"4911","20:10:38.189913700","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"4914","20:10:38.391138700","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"4915","20:10:38.391842300","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"4928","20:10:39.191263500","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"4929","20:10:39.191263600","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"4930","20:10:39.191263600","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"4931","20:10:39.191263600","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"4932","20:10:39.191330800","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"4933","20:10:39.191330800","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"4934","20:10:39.191330900","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"4935","20:10:39.191330900","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"4936","20:10:39.191330900","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"4937","20:10:39.191330900","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"4938","20:10:39.191331000","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"4939","20:10:39.191331000","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"4940","20:10:39.191334200","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"4941","20:10:39.191334200","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"4942","20:10:39.191439900","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"4943","20:10:39.191440000","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"4944","20:10:39.191440000","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"4945","20:10:39.191440000","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"4946","20:10:39.191440100","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"4947","20:10:39.191442200","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"4948","20:10:39.191457100","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"4949","20:10:39.191457100","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"4950","20:10:39.191457100","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"4951","20:10:39.191459000","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"4952","20:10:39.191488600","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"4953","20:10:39.191488700","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"4954","20:10:39.191488700","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"4955","20:10:39.191488700","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"4958","20:10:39.393204500","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"4959","20:10:39.393257500","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"4971","20:10:40.193309400","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"4972","20:10:40.193309500","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"4973","20:10:40.193309500","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"4974","20:10:40.193309500","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"4975","20:10:40.193309600","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"4976","20:10:40.193309600","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"4977","20:10:40.193309600","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"4978","20:10:40.193309600","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"4979","20:10:40.193319600","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"4980","20:10:40.193319600","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"4981","20:10:40.193319600","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"4982","20:10:40.193319700","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"4983","20:10:40.193319700","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"4984","20:10:40.193319700","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"4985","20:10:40.193464100","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"4986","20:10:40.193464100","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"4987","20:10:40.193472200","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"4988","20:10:40.193472300","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"4989","20:10:40.193495700","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"4990","20:10:40.193495800","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"4991","20:10:40.193495800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"4992","20:10:40.193495800","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"4993","20:10:40.193495800","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"4994","20:10:40.193551100","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"4995","20:10:40.193551100","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"4996","20:10:40.193551200","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"4997","20:10:40.193551200","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"4998","20:10:40.193551200","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"5002","20:10:40.394490100","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"5003","20:10:40.395348000","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"5004","20:10:40.519073100","192.168.0.13","192.168.0.12","HTTP2","131","HEADERS[827]"
"5005","20:10:40.519073200","192.168.0.13","192.168.0.12","HTTP2","147","DATA[827]"
"5006","20:10:40.519194500","192.168.0.12","192.168.0.13","TCP","66","7777  >  40870 [ACK] Seq=316 Ack=1461 Win=501 Len=0 TSval=3029023796 TSecr=3012241403"
"5007","20:10:40.519269500","192.168.0.12","192.168.0.13","HTTP2","101","HEADERS[827]: 204 No Content"
"5008","20:10:40.520188800","192.168.0.13","192.168.0.12","TCP","66","40870  >  7777 [ACK] Seq=1461 Ack=351 Win=501 Len=0 TSval=3012241404 TSecr=3029023796"
"5010","20:10:40.537621800","192.168.0.15","192.168.0.12","HTTP2","131","HEADERS[208009]"
"5011","20:10:40.537621900","192.168.0.15","192.168.0.12","HTTP2","147","DATA[208009]"
"5012","20:10:40.537704500","192.168.0.12","192.168.0.15","TCP","66","7777  >  39368 [ACK] Seq=316 Ack=1461 Win=630 Len=0 TSval=4080083443 TSecr=979087165"
"5013","20:10:40.537826600","192.168.0.12","192.168.0.15","HTTP2","101","HEADERS[208009]: 204 No Content"
"5014","20:10:40.537893700","192.168.0.15","192.168.0.12","TCP","66","39368  >  7777 [ACK] Seq=1461 Ack=351 Win=602 Len=0 TSval=979087165 TSecr=4080083443"
"5025","20:10:41.195105000","192.168.0.23","192.168.0.22","UDP","67","60144  >  4997 Len=25"
"5026","20:10:41.195105100","192.168.0.23","192.168.0.22","UDP","67","51841  >  4997 Len=25"
"5027","20:10:41.195105100","192.168.0.23","192.168.0.22","UDP","67","49066  >  4997 Len=25"
"5028","20:10:41.195105200","192.168.0.23","192.168.0.22","UDP","67","47548  >  4997 Len=25"
"5029","20:10:41.195105200","192.168.0.23","192.168.0.22","UDP","67","50465  >  4997 Len=25"
"5030","20:10:41.195105200","192.168.0.23","192.168.0.22","UDP","67","36647  >  4997 Len=25"
"5031","20:10:41.195105200","192.168.0.23","192.168.0.22","UDP","67","35703  >  4997 Len=25"
"5032","20:10:41.195105200","192.168.0.23","192.168.0.22","UDP","67","34125  >  4997 Len=25"
"5033","20:10:41.195115500","192.168.0.23","192.168.0.22","UDP","67","47439  >  4997 Len=25"
"5034","20:10:41.195115600","192.168.0.23","192.168.0.22","UDP","67","36724  >  4997 Len=25"
"5035","20:10:41.195115600","192.168.0.23","192.168.0.22","UDP","67","36317  >  4997 Len=25"
"5036","20:10:41.195115600","192.168.0.23","192.168.0.22","UDP","67","36356  >  4997 Len=25"
"5037","20:10:41.195115600","192.168.0.23","192.168.0.22","UDP","67","58580  >  4997 Len=25"
"5038","20:10:41.195115600","192.168.0.23","192.168.0.22","UDP","67","48785  >  4997 Len=25"
"5039","20:10:41.195224700","192.168.0.22","192.168.0.23","UDP","59","4997  >  60144 Len=17"
"5040","20:10:41.195224700","192.168.0.22","192.168.0.23","UDP","59","4997  >  51841 Len=17"
"5041","20:10:41.195258000","192.168.0.22","192.168.0.23","UDP","59","4997  >  49066 Len=17"
"5042","20:10:41.195258000","192.168.0.22","192.168.0.23","UDP","59","4997  >  47548 Len=17"
"5043","20:10:41.195258000","192.168.0.22","192.168.0.23","UDP","59","4997  >  50465 Len=17"
"5044","20:10:41.195258000","192.168.0.22","192.168.0.23","UDP","59","4997  >  36647 Len=17"
"5045","20:10:41.195258100","192.168.0.22","192.168.0.23","UDP","59","4997  >  35703 Len=17"
"5046","20:10:41.195291500","192.168.0.22","192.168.0.23","UDP","59","4997  >  34125 Len=17"
"5047","20:10:41.195291500","192.168.0.22","192.168.0.23","UDP","59","4997  >  47439 Len=17"
"5048","20:10:41.195291500","192.168.0.22","192.168.0.23","UDP","59","4997  >  36724 Len=17"
"5049","20:10:41.195291600","192.168.0.22","192.168.0.23","UDP","59","4997  >  36317 Len=17"
"5050","20:10:41.195291600","192.168.0.22","192.168.0.23","UDP","59","4997  >  36356 Len=17"
"5051","20:10:41.195291600","192.168.0.22","192.168.0.23","UDP","59","4997  >  58580 Len=17"
"5052","20:10:41.195291600","192.168.0.22","192.168.0.23","UDP","59","4997  >  48785 Len=17"
"5056","20:10:41.396644100","192.168.0.23","192.168.0.22","UDP","67","47863  >  4997 Len=25"
"5057","20:10:41.396739400","192.168.0.22","192.168.0.23","UDP","59","4997  >  47863 Len=17"
"5058","20:10:41.503906500","192.168.0.23","192.168.0.22","UDP","128","47863  >  4997 Len=86"
"5059","20:10:41.504229500","10.45.0.15","192.168.0.11","GTP <TCP>","118","48665  >  6969 [SYN] Seq=0 Win=65280 Len=0 MSS=1360 SACK_PERM=1 TSval=615550877 TSecr=0 WS=128"
"5060","20:10:41.504447200","192.168.0.21","192.168.0.11","TCP","74","48665  >  6969 [SYN] Seq=0 Win=65280 Len=0 MSS=1360 SACK_PERM=1 TSval=615550877 TSecr=0 WS=128"
"5061","20:10:41.504466600","192.168.0.11","192.168.0.21","TCP","74","6969  >  48665 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=993886122 TSecr=615550877 WS=128"
"5062","20:10:41.504672600","192.168.0.11","10.45.0.15","GTP <TCP>","118","6969  >  48665 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM=1 TSval=993886122 TSecr=615550877 WS=128"
"5063","20:10:41.505244500","192.168.0.22","192.168.0.23","UDP","128","4997  >  47863 Len=86"
"5064","20:10:41.505574200","192.168.0.23","192.168.0.22","UDP","120","47863  >  4997 Len=78"
"5065","20:10:41.505574200","192.168.0.23","192.168.0.22","UDP","230","47863  >  4997 Len=188"
"5066","20:10:41.505663600","10.45.0.15","192.168.0.11","GTP <TCP>","110","48665  >  6969 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=615550879 TSecr=993886122"
"5067","20:10:41.505663700","10.45.0.15","192.168.0.11","GTP <HTTP>","220","GET /?application=img_down&size=32 HTTP/1.1 "
"5068","20:10:41.505746200","192.168.0.21","192.168.0.11","TCP","66","48665  >  6969 [ACK] Seq=1 Ack=1 Win=65280 Len=0 TSval=615550879 TSecr=993886122"
"5069","20:10:41.505746300","192.168.0.21","192.168.0.11","HTTP","176","GET /?application=img_down&size=32 HTTP/1.1 "
"5070","20:10:41.505770100","192.168.0.11","192.168.0.21","TCP","66","6969  >  48665 [ACK] Seq=1 Ack=111 Win=65152 Len=0 TSval=993886123 TSecr=615550879"
"5071","20:10:41.506178400","192.168.0.11","192.168.0.21","TCP","182","6969  >  48665 [PSH, ACK] Seq=1 Ack=111 Win=65152 Len=116 TSval=993886124 TSecr=615550879 [TCP segment of a reassembled PDU]"
"5072","20:10:41.506233100","192.168.0.11","192.168.0.21","HTTP","1395","HTTP/1.0 200 OK  (PNG)"
"5073","20:10:41.506265400","192.168.0.11","10.45.0.15","GTP <TCP>","110","6969  >  48665 [ACK] Seq=1 Ack=111 Win=65152 Len=0 TSval=993886123 TSecr=615550879"
"5074","20:10:41.506265500","192.168.0.11","10.45.0.15","GTP <TCP>","226","6969  >  48665 [PSH, ACK] Seq=1 Ack=111 Win=65152 Len=116 TSval=993886124 TSecr=615550879 [TCP segment of a reassembled PDU]"
"5075","20:10:41.506306100","192.168.0.22","192.168.0.23","UDP","120","4997  >  47863 Len=78"
